MVMAE_L,Policy_L,Total_Loss,Batch_Reward_Mean
0.2811877727508545,-5.773770332336426,-5.773488998413086,-0.15252496302127838
0.27728086709976196,-5.616245269775391,-5.615967750549316,-0.14966978132724762
0.30373141169548035,-5.604014873504639,-5.603711128234863,-0.14047302305698395
0.29223814606666565,-5.729957580566406,-5.729665279388428,-0.14916175603866577
0.2850608229637146,-5.6724348068237305,-5.672149658203125,-0.1721290647983551
0.2844584584236145,-5.6315813064575195,-5.631296634674072,-0.1367989033460617
0.286994606256485,-5.653604030609131,-5.653316974639893,-0.16506697237491608
0.2964375615119934,-5.669919490814209,-5.669622898101807,-0.16067737340927124
0.28008610010147095,-5.6822896003723145,-5.682009696960449,-0.14929519593715668
0.2726879417896271,-5.681361198425293,-5.681088447570801,-0.14447671175003052
0.283529132604599,-5.5587873458862305,-5.5585036277771,-0.15535390377044678
0.28312891721725464,-5.619412422180176,-5.619129180908203,-0.1530379354953766
0.2949007451534271,-5.571331977844238,-5.571037292480469,-0.14519454538822174
0.2907913625240326,-5.619518756866455,-5.619227886199951,-0.138170525431633
0.28363046050071716,-5.609784126281738,-5.609500408172607,-0.13883909583091736
